name,recipe_link,ingredients,category,prep-time,budget,review count,rating,difficulty,steps_count
Cupcake à la Banane,https://www.marmiton.org/recettes/recette_cupcake-a-la-banane_223466.aspx,"['bananes', 'levure', 'sucre', 'sel', 'farine', 'beurre', 'oeufs', 'lait', 'pâte à tartiner']",gâteau,0,bon marché,13,3.9,très facile,6
Mousse en chocolat servie dans sa coque (méthode du ballon de baudruche),https://www.marmiton.org/recettes/recette_mousse-en-chocolat-servie-dans-sa-coque_328176.aspx,"['beurre', 'chocolat noir', 'chocolat', 'oeufs', 'sucre vanillé']",mousse,0,bon marché,0,0.0,moyenne,9
"Tarte aux ""quetsches poêlées""",https://www.marmiton.org/recettes/recette_tarte-aux-quetsches-poelees_172695.aspx,"['beurre', 'sucre en poudre', 'pâte feuilletée', 'quetsche', 'cannelle']",tarte,0,bon marché,2,5.0,facile,5
Tarte aux poires sur lit d'amandes,https://www.marmiton.org/recettes/recette_tarte-aux-poires-sur-lit-d-amandes_165107.aspx,"['beurre', 'sucre', 'beurre', 'pâte feuilletée', 'poires', 'amandes', 'oeufs']",tarte,0,bon marché,21,5.0,très facile,5
"Tarte aux pommes, coings et flocons d'avoine",https://www.marmiton.org/recettes/recette_tarte-aux-pommes-coings-et-flocons-d-avoine_342845.aspx,"['beurre', 'pâte feuilletée', 'coings', 'pommes', 'cassonade', 'avoine']",tarte,0,bon marché,1,5.0,très facile,7
Tarte banane très simple,https://www.marmiton.org/recettes/recette_tarte-banane-tres-simple_233179.aspx,"['sucre roux', 'bananes', 'pâte feuilletée', 'yaourt nature', ""Bailey's"", 'oeufs', 'amandes effilées']",tarte,0,bon marché,2,4.0,facile,4
Tarte pommes-poires by Caro,https://www.marmiton.org/recettes/recette_tarte-pommes-poires-by-caro_223119.aspx,"['sucre en poudre', 'beurre', 'chocolat pâtissier', 'miel', 'pâte feuilletée', 'pommes', 'poire', 'oeuf', 'crème liquide', 'sucre vanillé', 'cannelle']",tarte,0,bon marché,5,5.0,facile,7
'Brownies' au chocolat blanc et noix de coco,https://www.marmiton.org/recettes/recette_brownies-au-chocolat-blanc-et-noix-de-coco_28123.aspx,"['farine', 'sucre', 'noix de coco rapée', 'chocolat blanc', 'beurre tendre', 'oeufs']",gâteau,0,bon marché,41,4.3,facile,9
Compote de pommes rapide (micro-ondes),https://www.marmiton.org/recettes/recette_compote-de-pommes-rapide-micro-ondes_20990.aspx,"['sucre', 'pommes', 'cannelle']",compote,0,bon marché,87,4.7,très facile,3
Glace à la mûre sans sorbetière,https://www.marmiton.org/recettes/recette_glace-a-la-mure-sans-sorbetiere_80305.aspx,"['sucre en poudre', 'mûres', 'crème']",dessert glacé,0,bon marché,1,2.0,très facile,5
Mousse de mascarpone kiwi et ananas,https://www.marmiton.org/recettes/recette_mousse-de-mascarpone-aux-fruits_201159.aspx,"['sel', 'rhum', 'biscuits à la cuillère', 'sucre en poudre', 'ananas', 'kiwis', 'mascarpone', 'oeufs', 'cannelle']",mousse,0,bon marché,0,0.0,facile,11
Poilus (beignets anis et citron),https://www.marmiton.org/recettes/recette_poilus-beignets-anis-et-citron_29900.aspx,"['sucre glace', 'beurre tendre', 'levure', 'sucre en poudre', 'farine', 'oeufs', 'lait', 'pastis', 'citron', 'sucre vanillé']",beignet et friture,0,bon marché,2,3.0,facile,5
Salade asiatique facile de Lajo,https://www.marmiton.org/recettes/recette_salade-asiatique_391774.aspx,"['coriandre', 'carottes', 'tomates', 'oignon', 'poivron jaune', 'poivron vert', 'poivron rouge', 'vermicelles de riz', 'concombres', 'nems', 'nem', 'sauce soja', 'jus de citron', 'menthe']",crème,0,bon marché,0,0.0,très facile,15
Tarte au chocolat et au pralin,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-au-pralin_312550.aspx,"['sel', 'farine', 'sucre glace', 'beurre', 'sucre vanillé', 'amandes', 'oeuf', 'pralin', 'pépites de chocolat', 'crème fraîche liquide', 'lait', 'oeuf']",tarte,0,bon marché,0,0.0,facile,8
Tarte aux noix et au sirop d'érable,https://www.marmiton.org/recettes/recette_tarte-aux-noix-et-au-sirop-d-erable_25185.aspx,"['noix', 'vanille', 'beurre', 'sucre roux', 'pâte brisée', 'oeufs', ""sirop d'érable""]",tarte,0,bon marché,101,4.8,facile,8
Tiramisu à la confiture de châtaigne,https://www.marmiton.org/recettes/recette_tiramisu-a-la-confiture-de-chataigne_534383.aspx,"['cacao en poudre', 'biscuits à la cuillère', 'sucre', 'oeufs', 'mascarpone', 'Confiture de châtaigne', 'café']",tiramisu,0,bon marché,1,5.0,très facile,7
Clafoutis aux fraises facile,https://www.marmiton.org/recettes/recette_clafoutis-aux-fraises-facile_535528.aspx,"['beurre', 'sucre', 'farine', 'fraises', 'oeufs', 'lait', 'sucre vanillé']",tarte,0,moyen,2,5.0,facile,6
Crème anglaise réussie onctueuse à souhait au Cookeo,https://www.marmiton.org/recettes/recette_creme-anglaise-reussie-onctueuse-a-souhait-au-cookeo_383083.aspx,"['fécule de maïs', 'vanille', 'sucre', 'lait demi-écrémé', ""jaunes d'oeuf""]",crème,0,bon marché,1,4.0,facile,4
Crème renversée,https://www.marmiton.org/recettes/recette_creme-renversee_22353.aspx,"['sucre en poudre', 'vanille', 'lait', 'oeufs', 'sucre en morceaux']",crème,0,bon marché,10,4.3,facile,12
Crêpe au jambon,https://www.marmiton.org/recettes/recette_crepe-au-jambon_534976.aspx,"['sel', 'huile', 'farine', 'oeufs', 'lait', 'farine', 'beurre', 'lait', 'sel et poivre', 'fromage râpé', 'jambon']",crêpe,0,bon marché,0,0.0,facile,8
Le BROWNIE de Camille,https://www.marmiton.org/recettes/recette_le-brownie-de-camille_21074.aspx,"['beurre', 'levure chimique', 'sel', 'farine', 'beurre tendre', 'sucre en poudre', 'chocolat noir', 'oeufs', 'cerneau de noix', 'amandes']",gâteau,0,bon marché,20,4.7,très facile,13
Moelleux au citron frais et écorce de citron confites,https://www.marmiton.org/recettes/recette_moelleux-au-citron-frais-et-ecorce-de-citron-confites_324581.aspx,"['levure', 'huile', 'farine', 'sucre', 'yaourt nature', 'sucre vanillé', 'oeufs', 'citron', 'citrons', 'sucre glace', 'amandes effilées']",gâteau,0,bon marché,2,3.5,très facile,9
Pâte à crêpes simplissime au Thermomix,https://www.marmiton.org/recettes/recette_pate-a-crepe-simplissime-au-thermomix_359518.aspx,"['rhum', 'bière', 'beurre', 'sucre en poudre', 'sel', 'farine', 'oeufs', 'lait']",crêpe,0,bon marché,0,0.0,très facile,4
Biscuit roulé à la confiture (rapide),https://www.marmiton.org/recettes/recette_biscuit-roule-a-la-confiture_24083.aspx,"['beurre', 'farine', 'sucre', 'oeufs', 'confiture']",gâteau,0,moyen,14,4.4,facile,7
Cake aux pommes allégé,https://www.marmiton.org/recettes/recette_cake-aux-pommes-allege_15417.aspx,"['farine', 'beurre', 'édulcorant', 'oeufs', 'eau', 'poudre à lever', 'pomme']",gâteau,0,moyen,20,3.9,facile,3
charlotte aux  biscuits roses et chocolat,https://www.marmiton.org/recettes/recette_charlotte-aux-biscuits-roses-et-chocolat_42174.aspx,"['rhum', 'chocolat', 'sucre', 'biscuit roses de Reims', 'oeufs']",charlotte,0,moyen,7,3.9,facile,9
Churros (Espagne),https://www.marmiton.org/recettes/recette_churros-espagne_11698.aspx,"[""huile d'arachide"", 'safran', ""eau de fleur d'oranger"", 'farine', 'eau', ""huile d'olive""]",beignet et friture,0,bon marché,56,4.0,facile,6
Crêpe normande (ou crêpe à la pomme),https://www.marmiton.org/recettes/recette_crepe-normande-ou-crepe-a-la-pomme_57093.aspx,"['sel', 'huile', 'sucre', 'farine', ""jaune d'oeuf"", 'lait', 'pomme', 'cannelle', ""blanc d'oeuf""]",crêpe,0,bon marché,8,4.6,facile,7
Drömmar / Rêves (petits biscuits suédois à la vanille),https://www.marmiton.org/recettes/recette_drommar-reves-petits-biscuits-suedois-a-la-vanille_48342.aspx,"['farine', 'bicarbonate', 'huile', 'sucre en poudre', 'margarine', 'sucre vanillé']",gâteau,0,bon marché,6,3.3,très facile,5
Pancakes à la ricotta,https://www.marmiton.org/recettes/recette_pancakes-a-la-ricotta_24264.aspx,"['sel', 'huile', 'farine', 'levure chimique', 'ricotta', 'lait', 'oeufs']",crêpe,0,bon marché,22,4.6,très facile,7
Pudding de flocons d'avoine et compote d'automne,https://www.marmiton.org/recettes/recette_pudding-de-flocons-d-avoine-et-compote-d-automne_28078.aspx,"['sel', 'sucre', 'abricot', 'pruneau', ""flocons d'avoine"", 'lait', ""jaunes d'oeuf"", 'citron']",pudding,0,moyen,0,0.0,facile,8
Tarte soleil à la framboise,https://www.marmiton.org/recettes/recette_tarte-soleil-a-la-framboise_345101.aspx,"['pâtes feuilletées', 'Confiture de framboise', 'amandes en poudre']",tarte,0,bon marché,3,4.3,très facile,9
Crème brûlée (sans crème fraîche),https://www.marmiton.org/recettes/recette_creme-brulee-sans-creme-fraiche_47141.aspx,"['sucre', 'vanille', 'lait', ""jaunes d'oeuf""]",crème,0,bon marché,4,2.0,facile,8
Crumble aux pommes et aux noix,https://www.marmiton.org/recettes/recette_crumble-aux-pommes-et-aux-noix_17274.aspx,"['noix', 'sucre', 'farine', 'beurre', 'pommes', 'cannelle']",crumble,0,bon marché,20,4.3,très facile,7
Gâteau caramélisé à l'ananas et au rhum,https://www.marmiton.org/recettes/recette_gateau-caramelise-a-l-ananas-et-au-rhum_25512.aspx,"['levure chimique', 'rhum', 'farine', 'beurre tendre', 'sucre', 'oeufs', 'citron', 'sucre', 'eau', 'ananas']",gâteau,0,moyen,21,4.5,facile,15
Marbré Citron / Café,https://www.marmiton.org/recettes/recette_marbre-citron-cafe_90338.aspx,"['chocolat', 'huile', 'levure chimique', 'sucre', 'maïzena', 'farine', 'oeufs', 'citron', 'café soluble', 'lait']",gâteau,0,bon marché,2,4.5,facile,9
Muffins au chocolat très simples,https://www.marmiton.org/recettes/recette_muffins-au-chocolat_334282.aspx,"['levure chimique', 'beurre', 'sucre', 'chocolat', 'farine', 'oeufs']",gâteau,0,bon marché,23,3.9,facile,5
Tatin de pommes caramélisées,https://www.marmiton.org/recettes/recette_tatin-de-pommes-caramelisees_21339.aspx,"['sel', 'sucre', 'beurre', 'farine', 'pomme']",tarte,0,moyen,1,5.0,facile,16
Tuiles aux amandes faciles,https://www.marmiton.org/recettes/recette_tuiles-aux-amandes-faciles_27148.aspx,"['beurre', 'farine', 'sucre', ""blancs d'oeuf"", ""jaune d'oeuf"", 'sucre vanillé', 'amandes effilées']",gâteau,0,bon marché,32,3.8,facile,5
curd aux mûres,https://www.marmiton.org/recettes/recette_curd-aux-mures_27666.aspx,"['sucre', 'beurre', 'mûres', 'pomme', 'jus de citron', 'oeufs']",sauce sucrée,0,bon marché,2,4.0,facile,4
Divine Tarte à la Crème Vanille et Cannelle,https://www.marmiton.org/recettes/recette_divine-tarte-a-la-creme-vanille-et-cannelle_27849.aspx,"['extrait de vanille', 'vanille', 'sucre', 'pâte brisée', ""jaunes d'oeuf"", 'crème fleurette', 'cannelle']",crème,0,bon marché,4,4.3,facile,12
Far breton traditionnel,https://www.marmiton.org/recettes/recette_veritable-far-breton_171402.aspx,"['beurre', 'sucre en poudre', 'farine', 'oeufs', 'lait']",flan,0,bon marché,1,5.0,très facile,5
Recette de gâteau vanille chocolat Hello Kitty,https://www.marmiton.org/recettes/recette_recette-de-gateau-vanille-chocolat-hello-kitty_340341.aspx,"['sucre glace', 'chocolat', 'beurre', 'vanille', 'sucre', 'farine', 'oeufs', 'sucre vanillé', 'yaourt nature']",gâteau,0,bon marché,0,0.0,facile,8
Beignets aux fruits,https://www.marmiton.org/recettes/recette_beignets-aux-fruits_15444.aspx,"['sucre', 'beurre', 'sel', 'farine', 'lait', 'oeufs', 'fruits']",beignet et friture,0,bon marché,15,4.3,facile,6
Bûche de Noël légère aux marrons,https://www.marmiton.org/recettes/recette_buche-de-noel-legere-aux-marrons_221776.aspx,"['rhum', 'sel', 'farine', 'sucre en poudre', 'oeufs', 'cacao', 'sirop de sucre de canne', 'beurre', 'crème liquide', 'brisures de marrons glacés', 'crème de marrons']",bûche de Noël,0,moyen,5,4.2,moyenne,13
Cake moelleux à l'orange et huile d'olive,https://www.marmiton.org/recettes/recette_cake-moelleux-a-l-orange-et-huile-d-olive_218610.aspx,"['sucre glace', 'levure chimique', 'oranges', 'sucre', 'farine', 'oeufs', ""huile d'olive"", ""marmelade d'orange""]",gâteau,0,bon marché,0,0.0,facile,11
Crème caramel au carambar et tuiles aux pistaches,https://www.marmiton.org/recettes/recette_creme-caramel-au-carambar-et-tuiles-aux-pistaches_170006.aspx,"['sucre de canne', 'lait', 'carambars©', 'oeufs', 'cannelle', 'beurre', 'farine', 'sucre semoule', 'pistaches']",sauce sucrée,0,moyen,0,0.0,facile,4
Crème dessert aux pommes,https://www.marmiton.org/recettes/recette_creme-dessert-aux-pommes_22059.aspx,"['maïzena', 'sucre en poudre', 'pommes', 'lait', 'sucre vanillé']",crème,0,moyen,21,4.4,facile,7
"Crumble aux pommes, miel et noisette",https://www.marmiton.org/recettes/recette_crumble-aux-pommes-miel-et-noisette_84747.aspx,"['miel liquide', 'sucre', 'beurre', 'farine', 'pommes', 'sucre vanillé', 'poudre de noisette']",crumble,0,bon marché,14,4.2,facile,8
Flan de tapioca à la vanille,https://www.marmiton.org/recettes/recette_flan-de-tapioca-a-la-vanille_168278.aspx,"['sel', 'extrait de vanille', 'vanille', 'sucre semoule', 'lait', 'oeufs', 'tapioca']",flan,0,bon marché,4,5.0,très facile,4
Gâteau hawaien à l'ananas,https://www.marmiton.org/recettes/recette_gateau-hawaien-a-l-ananas_15339.aspx,"['rhum', 'cacao amer', 'levure chimique', 'sucre en poudre', 'farine', 'oeufs', 'ananas', 'fromage blanc sucré']",gâteau,0,bon marché,8,4.1,très facile,7
Gâteau marbré sans oeufs,https://www.marmiton.org/recettes/recette_gateau-marbre-sans-oeufs_23736.aspx,"['huile', 'sel', 'sucre', 'cacao amer', 'farine', 'café', 'soja', 'huile', 'sel', 'extrait de vanille', 'sucre', 'farine', 'soja']",gâteau,0,bon marché,21,3.7,facile,7
Ma tartelette aux fruits rouges et frangipane,https://www.marmiton.org/recettes/recette_ma-tartelette-aux-fruits-rouges_309400.aspx,"['sel', 'beurre tendre', 'farine', 'oeuf', 'eau', 'beurre tendre', 'sucre en poudre', 'amandes en poudre', 'oeufs', 'framboises', 'myrtilles', 'groseilles']",tarte,0,moyen,1,5.0,moyenne,18
Mini-cheesecake façon génoise,https://www.marmiton.org/recettes/recette_mini-cheesecake-facon-genoise_528320.aspx,"['vanille', 'beurre', 'farine', 'fécule de maïs', 'sucre glace', 'crème fraîche', 'fromage blanc', 'oeuf', 'pâte sablée']",cheesecake,0,bon marché,0,0.0,facile,10
Tarte alsacienne aux pommes et crumble,https://www.marmiton.org/recettes/recette_tarte-alsacienne-aux-pommes-et-crumble_71893.aspx,"['beurre', 'sucre', 'farine', 'calvados', 'sucre', 'pâte sablée', 'pommes', 'cannelle', 'lait', 'crème liquide', 'oeufs']",tarte,0,bon marché,10,5.0,facile,7
"Tarte au chocolat blanc, mascarpone et framboises",https://www.marmiton.org/recettes/recette_tarte-au-chocolat-blanc-mascarpone-et-framboises_61266.aspx,"['sel', 'sucre', 'beurre', 'farine', ""jaunes d'oeuf"", 'eau', 'chocolat blanc', 'mascarpone', 'framboises']",tarte,0,bon marché,6,4.8,facile,8
Tarte expresse aux pommes cuites et beurre salé,https://www.marmiton.org/recettes/recette_tarte-expresse-aux-pommes-cuites-et-beurre-sale_63183.aspx,"['sucre', 'pâte brisée', 'pomme', 'beurre demi-sel', ""jaunes d'oeuf"", 'sucre vanillé', 'cannelle']",tarte,0,bon marché,4,5.0,très facile,7
"Verrines mascarpone, pommes, caramel",https://www.marmiton.org/recettes/recette_verrines-mascarpone-pommes-caramel_530676.aspx,"['beurre', 'pommes U barquette', 'boudoirs U', 'crème liquide', 'mascarpone', 'caramel au beurre salé', 'vanille', 'sucre en poudre']",Uncategorized dessert,0,bon marché,1,5.0,facile,5
Biscuit roulé aux marrons,https://www.marmiton.org/recettes/recette_biscuit-roule-aux-marrons_12723.aspx,"['beurre', 'sucre', 'farine', 'oeufs', 'confiture']",gâteau,0,bon marché,71,4.6,très facile,6
Gâteau aux pommes,https://www.marmiton.org/recettes/recette_biscuit-aux-pommes_195199.aspx,"['sel', 'levure chimique', 'huile', 'sucre fin', 'farine', 'lait', 'pommes', 'oeuf']",gâteau,0,bon marché,17,4.0,très facile,6
"Crème pâtissière sans lait animal, sans oeuf, sans blé",https://www.marmiton.org/recettes/recette_creme-patissiere-sans-lait-animal-sans-oeuf-sans-ble_57252.aspx,"['maïzena', 'sucre', 'vanille', 'lait de riz', 'tofu soyeux']",crème,0,bon marché,2,4.5,très facile,4
Poke cake chocolat mascarpone,https://www.marmiton.org/recettes/recette_poke-cake-chocolat-mascarpone_346497.aspx,"['vanille', 'levure chimique', 'huile', 'farine', 'sucre', 'yaourt', 'oeufs', 'sucre glace', 'vanille', 'chocolat', 'crème', 'mascarpone']",gâteau,0,bon marché,3,4.3,facile,5
Crumble aux pommes et pêches,https://www.marmiton.org/recettes/recette_crumble-pommes-peches_311575.aspx,"['extrait de vanille', 'beurre', 'sucre de canne', 'farine', 'pommes', 'pêches']",crumble,0,bon marché,3,4.0,facile,5
Eclairs façon tarte au citron meringuée,https://www.marmiton.org/recettes/recette_eclairs-facon-tarte-au-citron-meringuee_319662.aspx,"['gélatine', 'beurre', 'maïzena', 'sucre', 'lait', 'jus de citron', ""jaunes d'oeuf"", 'citron', 'crème liquide', 'farine', 'beurre', 'sucre', 'sel', 'eau', 'lait', 'oeufs', 'sucre', ""blancs d'oeuf"", 'eau']",choux,0,bon marché,3,5.0,moyenne,24
Financiers aux myrtilles,https://www.marmiton.org/recettes/recette_financiers-aux-myrtilles_323744.aspx,"['beurre', 'sucre glace', 'farine', 'amandes', ""blancs d'oeuf"", 'myrtilles']",gâteau,0,bon marché,12,4.5,facile,8
Gateau aux pommes champêtre,https://www.marmiton.org/recettes/recette_gateau-aux-pommes-champetre_13688.aspx,"['levure', 'beurre', 'farine', 'sucre', 'oeufs', 'pommes', 'pommes']",gâteau,0,bon marché,3,3.7,facile,4
Gâteau nancéen au chocolat,https://www.marmiton.org/recettes/recette_gateau-nanceen-au-chocolat_47611.aspx,"['vanille', 'farine', 'sucre', 'chocolat', 'beurre', 'oeufs', 'amandes']",gâteau,0,bon marché,1,5.0,très facile,7
Tiramisu à la noix de coco,https://www.marmiton.org/recettes/recette_tiramisu-a-la-noix-de-coco_53393.aspx,"['sucre', 'noix de coco rapée', 'mascarpone', 'biscuit rose de Reims', 'oeufs', 'eau', 'sirop']",tiramisu,0,bon marché,11,4.6,facile,6
Verrine de mousse à la myrtille,https://www.marmiton.org/recettes/recette_verrine-de-mousse-a-la-myrtille_26832.aspx,"['gélatine', 'crème fraîche', 'sucre', 'myrtilles', 'oeufs', 'citron']",mousse,0,moyen,4,4.0,très facile,4
Bavarois croquant poire chocolat de Sophie,https://www.marmiton.org/recettes/recette_bavarois-croquant-poire-chocolat-de-sophie_230679.aspx,"['chocolat pâtissier', 'chocolat praliné', 'crêpe dentelle', 'chocolat noir', 'gélatine', 'crème fraîche liquide', 'gélatine', 'sucre glace', 'crème fraîche liquide', 'poire', 'gélatine', 'sucre glace', 'poire']",bavarois,0,moyen,10,4.8,difficile,22
Beignet au nutella au four,https://www.marmiton.org/recettes/recette_beignet-au-nutella-au-four_231930.aspx,"['sucre glace', 'beurre', 'sucre', 'levure', 'farine', 'oeuf', 'lait', 'Nutella']",beignet et friture,0,bon marché,20,3.2,facile,7
Beignets de toto et soso,https://www.marmiton.org/recettes/recette_beignets-de-toto-et-soso_166268.aspx,"['sucre glace', 'levure chimique', 'sel', 'beurre', 'maïzena', 'farine', 'oeufs', 'sucre vanillé']",beignet et friture,0,moyen,1,1.0,facile,4
Beignets torsadés coréens (kkwabaegi),https://www.marmiton.org/recettes/recette_beignets-torsades-coreens-kkwabaegi_343964.aspx,"['huile de friture', 'sel', 'levure', 'sucre', 'beurre', 'farine', 'lait', 'oeuf', 'cannelle']",beignet et friture,0,bon marché,8,4.1,facile,14
